num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
4,syncHashSet,9,203634.46798458893,12.224081841985273
4,syncHashSet,10,183970.63828612954,12.122531449325848
4,syncHashSet,11,187742.65738466967,12.142827460391157
4,syncHashSet,12,137273.44733435556,11.82973018146104
4,syncHashSet,13,145935.9749690616,11.890923276899954
4,syncHashSet,14,103675.396480635,11.549020109371895
4,syncHashSet,15,108025.89164570965,11.590126214834198
4,syncHashSet,16,101940.02053072014,11.532139885294052
4,syncHashSet,17,93246.87483099004,11.443005823067677
4,syncHashSet,18,86994.64808924955,11.373601879528998
4,syncHashSet,19,97275.60220893439,11.485303488621918
4,syncHashSet,20,74813.95639393738,11.22275972936481
4,syncHashSet,21,78148.13917558403,11.266361524633112
4,syncHashSet,22,79457.02249110478,11.282971556870693
4,syncHashSet,23,25362.030301539322,10.141008464555558
4,syncHashSet,24,35304.76307150026,10.471773165022965
4,syncHashSet,25,56530.87009488707,10.942542141287786
4,syncHashSet,26,64767.258855303466,11.078555490072556
4,syncHashSet,27,19846.325929066057,9.89577417724904
4,syncHashSet,28,54512.93510180563,10.906193293807876
4,syncHashSet,29,52662.67764437736,10.871662279542962
4,syncHashSet,30,47231.27881993595,10.762811638956716
4,syncHashSet,31,57354.3800966536,10.957004494473777
num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_8,1,630560.7576818065,13.354364794029552
0,splitOrderHash_MaxLoad_8,2,653385.517056629,13.38992261239477
0,splitOrderHash_MaxLoad_8,3,411289.06217868044,12.92705156057213
0,splitOrderHash_MaxLoad_8,4,323705.2598867679,12.687588689046352
0,splitOrderHash_MaxLoad_8,5,288172.81147158326,12.571315618998051
0,splitOrderHash_MaxLoad_8,6,256564.8531807628,12.455136750545947
0,splitOrderHash_MaxLoad_8,7,238088.43556850756,12.380397461654535
0,splitOrderHash_MaxLoad_8,8,223396.79291564092,12.316704809720283
0,splitOrderHash_MaxLoad_8,9,177052.25697364577,12.0842002051213
0,splitOrderHash_MaxLoad_8,10,28726.287885664777,10.265567936721986
0,splitOrderHash_MaxLoad_8,11,128464.19767043024,11.763405527145649
0,splitOrderHash_MaxLoad_8,12,30600.59793568366,10.32877482813138
0,splitOrderHash_MaxLoad_8,13,126166.40844608405,11.745357016526958
0,splitOrderHash_MaxLoad_8,14,16564.302040771705,9.715005179271706
0,splitOrderHash_MaxLoad_8,15,31975.299720471932,10.372718999990974
0,splitOrderHash_MaxLoad_8,16,66996.60260228204,11.112397189658811
0,splitOrderHash_MaxLoad_8,17,24845.862480635755,10.12044651788894
0,splitOrderHash_MaxLoad_8,18,37064.14877549319,10.52040544110454
0,splitOrderHash_MaxLoad_8,19,25326.95836906545,10.1396246556065
0,splitOrderHash_MaxLoad_8,20,42431.27830166263,10.65564106505018
0,splitOrderHash_MaxLoad_8,21,30164.55670619933,10.314422895132845
0,splitOrderHash_MaxLoad_8,22,25899.911862599933,10.16199484469342
0,splitOrderHash_MaxLoad_8,23,28138.679795049113,10.244900413968985
0,splitOrderHash_MaxLoad_8,24,15549.122710722098,9.651759498698956
0,splitOrderHash_MaxLoad_8,25,17444.59074641217,9.76678489369606
0,splitOrderHash_MaxLoad_8,26,11262.32027448527,9.329217943918923
0,splitOrderHash_MaxLoad_8,27,15009.545320346475,9.616441632386323
0,splitOrderHash_MaxLoad_8,28,11904.403355470366,9.384663640526911
0,splitOrderHash_MaxLoad_8,29,10667.795461663783,9.274984712045713
0,splitOrderHash_MaxLoad_8,30,18773.916796629106,9.840223781046758
0,splitOrderHash_MaxLoad_8,31,20208.772789938295,9.913872085641453
1,Refinable16,1,952498.880813815,13.766844210983683
1,Refinable16,2,977010.9327523375,13.792253121087528
1,Refinable16,3,522575.2508361204,13.166524273190099
1,Refinable16,4,408276.5828883118,12.91970012295246
1,Refinable16,5,433266.1770758866,12.979107545774914
1,Refinable16,6,344498.5307137665,12.749845104444946
1,Refinable16,7,336575.6790414325,12.726578303349472
1,Refinable16,8,195605.14363285698,12.1838533329286
1,Refinable16,9,192185.35893498562,12.166215596420031
1,Refinable16,10,193070.3200719766,12.170809754231236
1,Refinable16,11,168674.73943969625,12.03572752074682
1,Refinable16,12,161303.8512907534,11.991045140398336
1,Refinable16,13,123532.28207361288,11.724257794201497
1,Refinable16,14,132097.42978030877,11.791295033699702
1,Refinable16,15,103322.32950524102,11.545608793463941
1,Refinable16,16,92413.75486327385,11.434031108707547
1,Refinable16,17,93872.20988324175,11.44968966700814
1,Refinable16,18,76740.90581895593,11.248190167470607
1,Refinable16,19,102965.40362438222,11.542148323647131
1,Refinable16,20,85853.4910175785,11.360397529652364
1,Refinable16,21,68579.20349369895,11.135744611684357
1,Refinable16,22,65308.42557059971,11.086876335587286
1,Refinable16,23,64079.889680061926,11.067885860143722
1,Refinable16,24,58696.43436770146,10.980134260661211
1,Refinable16,25,57725.888617897916,10.963461028091182
1,Refinable16,26,49870.08841966677,10.81717667154174
1,Refinable16,27,58557.33465750986,10.97776163287105
1,Refinable16,28,36382.14495301428,10.501833410010098
1,Refinable16,29,49878.819408247655,10.817351730874083
1,Refinable16,30,47633.632583691106,10.771294357602917
1,Refinable16,31,51574.99726652514,10.850792284939454
2,concHashMap,1,1111605.1578479325,13.92131561686125
2,concHashMap,2,1067839.8667335848,13.881148349745153
2,concHashMap,3,701070.5347064969,13.460363781078252
2,concHashMap,4,462367.87837875326,13.044116126753373
2,concHashMap,5,63212.28391670896,11.054253927019081
2,concHashMap,6,331490.2475569169,12.711353669040815
2,concHashMap,7,227724.55348908177,12.335892078864934
2,concHashMap,8,203526.71084553137,12.223552532477509
2,concHashMap,9,164433.92798122822,12.010264114893593
2,concHashMap,10,89785.22476384242,11.405175705829132
2,concHashMap,11,156812.81097940577,11.962808086235745
2,concHashMap,12,53529.98107179869,10.88799716978749
2,concHashMap,13,33487.173407969545,10.418917761150421
2,concHashMap,14,49798.168024994695,10.815733475689406
2,concHashMap,15,64837.09356057438,11.079633150054303
2,concHashMap,16,40309.33382779449,10.604338329747772
2,concHashMap,17,41741.87160534229,10.639260019236428
2,concHashMap,18,49216.74018827372,10.803989092338409
2,concHashMap,19,57140.60417046413,10.953270249240664
2,concHashMap,20,44070.588743402084,10.693547917025267
2,concHashMap,21,32981.81316858258,10.40371157242476
2,concHashMap,22,33116.508513260844,10.40778718365659
2,concHashMap,23,37432.08416229804,10.53028348094858
2,concHashMap,24,37291.378046938655,10.526517427355664
2,concHashMap,25,32917.410874464185,10.401757002684164
2,concHashMap,26,29958.49849203898,10.307568319287101
2,concHashMap,27,26925.213335196557,10.200818425305979
2,concHashMap,28,35146.2717537849,10.467273824864684
2,concHashMap,29,31868.30486750115,10.369367217026015
2,concHashMap,30,28812.614854285963,10.268568585996949
2,concHashMap,31,29653.66007712917,10.297340839543672
3,concSkipListSet,1,490571.22112988366,13.10332574852719
3,concSkipListSet,2,834543.4212942099,13.634640053437634
3,concSkipListSet,3,508024.242916872,13.138284447699254
3,concSkipListSet,4,386386.8195728108,12.864594269902302
3,concSkipListSet,5,315101.55723189586,12.660650269757578
3,concSkipListSet,6,370618.8222475067,12.82292938012305
3,concSkipListSet,7,240127.74796191574,12.388926343886338
3,concSkipListSet,8,236604.06911678068,12.37414342867431
3,concSkipListSet,9,45021.175709995194,10.714888229401716
3,concSkipListSet,10,220402.67568848288,12.303211496334587
3,concSkipListSet,11,41651.65471611273,10.637096375884147
3,concSkipListSet,12,155699.94130112213,11.95568598082216
3,concSkipListSet,13,161243.7699438388,11.990672597904428
3,concSkipListSet,14,74331.42598894246,11.216289102103358
3,concSkipListSet,15,30120.418420804534,10.312958573610318
3,concSkipListSet,16,103607.7245775136,11.548367167586957
3,concSkipListSet,17,19053.342308727784,9.854997814442472
3,concSkipListSet,18,21398.393579797175,9.971071131827705
3,concSkipListSet,19,21484.621737452766,9.975092690164082
3,concSkipListSet,20,21748.23159691828,9.987287727322512
3,concSkipListSet,21,21469.317125430192,9.974380084378659
3,concSkipListSet,22,21921.18588354545,9.99520884012528
3,concSkipListSet,23,9562.698742763307,9.165625261475764
3,concSkipListSet,24,21839.444701543238,9.991473003782087
3,concSkipListSet,25,19108.208446859975,9.857873283329353
3,concSkipListSet,26,18381.498066358312,9.819099897830869
3,concSkipListSet,27,25984.19017932729,10.16524356202819
3,concSkipListSet,28,14985.610816494003,9.614845740781483
3,concSkipListSet,29,23683.44891645853,10.07253172520238
3,concSkipListSet,30,14048.582245176982,9.550276761853771
3,concSkipListSet,31,15592.87137580738,9.654569125708907
4,syncHashSet,1,981142.4422597673,13.796472929087136
4,syncHashSet,2,990089.2070375541,13.805550326170021
4,syncHashSet,3,649434.9915573451,13.383858020102462
4,syncHashSet,4,421821.6791033758,12.952337942347528
4,syncHashSet,5,305814.13839924644,12.630732805545831
4,syncHashSet,6,295658.5498539447,12.596960519667109
4,syncHashSet,7,292917.54663979635,12.587646437610081
4,syncHashSet,8,226437.99448397045,12.330226431389818
4,syncHashSet,9,203634.46798458893,12.224081841985273
4,syncHashSet,10,183970.63828612954,12.122531449325848
4,syncHashSet,11,187742.65738466967,12.142827460391157
4,syncHashSet,12,137273.44733435556,11.82973018146104
4,syncHashSet,13,145935.9749690616,11.890923276899954
4,syncHashSet,14,103675.396480635,11.549020109371895
4,syncHashSet,15,108025.89164570965,11.590126214834198
4,syncHashSet,16,101940.02053072014,11.532139885294052
4,syncHashSet,17,93246.87483099004,11.443005823067677
4,syncHashSet,18,86994.64808924955,11.373601879528998
4,syncHashSet,19,97275.60220893439,11.485303488621918
4,syncHashSet,20,74813.95639393738,11.22275972936481
4,syncHashSet,21,78148.13917558403,11.266361524633112
4,syncHashSet,22,79457.02249110478,11.282971556870693
4,syncHashSet,23,25362.030301539322,10.141008464555558
4,syncHashSet,24,35304.76307150026,10.471773165022965
4,syncHashSet,25,56530.87009488707,10.942542141287786
4,syncHashSet,26,64767.258855303466,11.078555490072556
4,syncHashSet,27,19846.325929066057,9.89577417724904
4,syncHashSet,28,54512.93510180563,10.906193293807876
4,syncHashSet,29,52662.67764437736,10.871662279542962
4,syncHashSet,30,47231.27881993595,10.762811638956716
4,syncHashSet,31,57354.3800966536,10.957004494473777
5,splitOrderHash_MaxLoad_8,1,890535.3898763937,13.699578122501508
5,splitOrderHash_MaxLoad_8,2,799513.8955515047,13.59175919140718
5,splitOrderHash_MaxLoad_8,3,393888.4271641215,12.88382296839061
5,splitOrderHash_MaxLoad_8,4,434661.6593643508,12.98232321286698
5,splitOrderHash_MaxLoad_8,5,238766.62711099544,12.38324189826778
5,splitOrderHash_MaxLoad_8,6,350930.1403369631,12.768342452259805
5,splitOrderHash_MaxLoad_8,7,273425.7512372515,12.5187853877072
5,splitOrderHash_MaxLoad_8,8,203751.05695860798,12.224654218616564
5,splitOrderHash_MaxLoad_8,9,204380.69583451704,12.227739689771996
5,splitOrderHash_MaxLoad_8,10,39375.86110086245,10.580908245117058
5,splitOrderHash_MaxLoad_8,11,171982.35461041695,12.05514716105861
5,splitOrderHash_MaxLoad_8,12,81806.01503267331,11.312106053294155
5,splitOrderHash_MaxLoad_8,13,73497.85092283902,11.205011445628408
5,splitOrderHash_MaxLoad_8,14,35177.86102423157,10.468172215540074
5,splitOrderHash_MaxLoad_8,15,62314.80817944172,11.039954368015215
5,splitOrderHash_MaxLoad_8,16,28019.068657365457,10.24064058084342
5,splitOrderHash_MaxLoad_8,17,28689.720387116136,10.264294162922903
5,splitOrderHash_MaxLoad_8,18,13526.026916252522,9.512371028096865
5,splitOrderHash_MaxLoad_8,19,19518.41435524724,9.879113624866743
5,splitOrderHash_MaxLoad_8,20,22107.67987637385,10.003680332857991
5,splitOrderHash_MaxLoad_8,21,25807.297426264035,10.158412576895552
5,splitOrderHash_MaxLoad_8,22,16048.803770313372,9.683389594335907
5,splitOrderHash_MaxLoad_8,23,25175.1117837901,10.133611157846621
5,splitOrderHash_MaxLoad_8,24,25999.965160046686,10.165850477004517
5,splitOrderHash_MaxLoad_8,25,20890.86154330822,9.947067095601012
5,splitOrderHash_MaxLoad_8,26,25573.08647462472,10.149295767869134
5,splitOrderHash_MaxLoad_8,27,26488.206788132753,10.184454886057555
5,splitOrderHash_MaxLoad_8,28,15789.242662659988,9.667084142999991
5,splitOrderHash_MaxLoad_8,29,15371.627541775471,9.640278721738282
5,splitOrderHash_MaxLoad_8,30,20468.28153220643,9.926631724579577
5,splitOrderHash_MaxLoad_8,31,17171.167000588626,9.750986919001097
6,Refinable16,1,1303186.2904802242,14.080322816325307
6,Refinable16,2,723060.5707840145,13.491248274649804
6,Refinable16,3,414413.29437848367,12.934619050441984
6,Refinable16,4,405028.83805326937,12.911713548623517
6,Refinable16,5,289199.55347588944,12.574872225267939
6,Refinable16,6,361451.8799112274,12.797884199441969
6,Refinable16,7,261711.59382360638,12.474998389499511
6,Refinable16,8,325862.3948279121,12.694230469483951
6,Refinable16,9,256097.6859013102,12.453314236228442
6,Refinable16,10,214842.1554683774,12.277658876869724
6,Refinable16,11,51481.35010870287,10.848974887253949
6,Refinable16,12,50738.13843799596,10.83443314422632
6,Refinable16,13,64630.12823910045,11.076435962458909
6,Refinable16,14,67499.97637500826,11.119882526860682
6,Refinable16,15,61037.13071772952,11.019237658263217
6,Refinable16,16,133097.83889038995,11.798839767515021
6,Refinable16,17,82787.83052006486,11.324036355176204
6,Refinable16,18,50485.31533632812,10.829437787557929
6,Refinable16,19,63713.016186928886,11.062144156431117
6,Refinable16,20,52327.747520711324,10.865282054692688
6,Refinable16,21,53487.863336369664,10.887210053623145
6,Refinable16,22,37256.60261511545,10.525584459513025
6,Refinable16,23,24781.458512740766,10.117851011915157
6,Refinable16,24,25810.701219968603,10.15854446088171
